08-15-2013 10:57:45,34.78260869565217,0.0,0.0,10.869565217391305,54.347826086956516,0.0,16,0,0,5,25,0,0.43091321234319185,0.0,0.0,0.12939764336266987,0.43968914429413825,253947.875,0.0,0.0,244023.2,172746.5,0.0,0.0,6602.836734693878,4063166.0,0.0,0.0,1220116.0,4145916.0,0.0,0.0,323539.0
08-15-2013 10:58:20,67.5,25.0,0.0,7.5,0.0,0.0,27,10,0,3,0,0,0.7006676731047577,0.2162631403289427,0.0,0.08306918656629954,0.0,15583.846153846154,12506.0,0.0,16012.333333333334,0.0,13114.0,0.0,683.3469387755102,405180.0,125060.0,0.0,48037.0,0.0,104912.0,0.0,33484.0
08-15-2013 10:59:44,86.66666666666667,0.0,0.0,0.0,13.333333333333334,0.0,13,0,0,0,2,0,0.8777414284882705,0.0,0.0,0.0,0.12225857151172943,57995.07692307692,0.0,0.0,0.0,52507.0,57058.12903225807,0.0,1284.591836734694,753936.0,0.0,0.0,0.0,105014.0,1768802.0,0.0,62945.0
08-15-2013 10:59:57,33.33333333333333,40.0,0.0,0.0,26.666666666666668,0.0,5,6,0,0,4,0,0.292653870505515,0.3794111766470059,0.0,0.0,0.3279349528474791,7025.8,7590.5,0.0,0.0,9841.0,3647.310344827586,1413.0,261.2448979591837,35129.0,45543.0,0.0,0.0,39364.0,105772.0,0.0,12801.0
08-15-2013 11:00:40,75.0,25.0,0.0,0.0,0.0,0.0,24,8,0,0,0,0,0.7291520668394046,0.2708479331605954,0.0,0.0,0.0,25559.347826086956,27295.75,0.0,0.0,0.0,26429.0,1979.0,855.1428571428571,587865.0,218366.0,0.0,0.0,0.0,237861.0,0.0,41902.0
08-15-2013 11:01:38,64.28571428571429,14.285714285714285,0.0,7.142857142857142,14.285714285714285,0.0,27,6,0,3,6,0,0.662072708735977,0.029341186336459133,0.0,0.09526411590758785,0.213321989019976,20059.11111111111,4000.3333333333335,0.0,25976.333333333332,29084.0,1967.25,1243.0,1186.4489795918366,541596.0,24002.0,0.0,77929.0,174504.0,7869.0,0.0,58136.0
08-15-2013 11:02:19,87.5,12.5,0.0,0.0,0.0,0.0,28,4,0,0,0,0,0.8647574638234159,0.1352425361765841,0.0,0.0,0.0,21287.178571428572,23304.25,0.0,0.0,0.0,27931.909090909092,0.0,831.6530612244898,596041.0,93217.0,0.0,0.0,0.0,307251.0,0.0,40751.0
08-15-2013 11:02:56,71.42857142857143,28.57142857142857,0.0,0.0,0.0,0.0,25,10,0,0,0,0,0.6751250426584763,0.3248749573415238,0.0,0.0,0.0,20257.64,24370.3,0.0,0.0,0.0,13360.4,0.0,745.204081632653,506441.0,243703.0,0.0,0.0,0.0,66802.0,0.0,36515.0
08-15-2013 11:03:48,75.75757575757575,18.181818181818183,0.0,6.0606060606060606,0.0,0.0,25,6,0,2,0,0,0.8085781249443453,0.15860163348756362,0.0,0.03282024156809107,0.0,36321.2,29684.833333333332,0.0,18428.5,0.0,38602.38461538462,0.0,1048.6326530612246,908030.0,178109.0,0.0,36857.0,0.0,501831.0,0.0,51383.0
08-15-2013 11:04:09,93.75,6.25,0.0,0.0,0.0,0.0,30,2,0,0,0,0,0.9167611413607549,0.08323885863924506,0.0,0.0,0.0,9898.965517241379,13032.5,0.0,0.0,0.0,12037.235294117647,0.0,443.0816326530612,287070.0,26065.0,0.0,0.0,0.0,204633.0,0.0,21711.0
08-15-2013 11:04:50,84.61538461538461,15.384615384615385,0.0,0.0,0.0,0.0,33,6,0,0,0,0,0.8375588811538622,0.16244111884613782,0.0,0.0,0.0,21975.84375,22731.333333333332,0.0,0.0,0.0,24064.2,0.0,820.3265306122449,703227.0,136388.0,0.0,0.0,0.0,120321.0,0.0,40196.0
08-15-2013 11:05:43,71.42857142857143,17.857142857142858,0.0,3.571428571428571,7.142857142857142,0.0,20,5,0,1,2,0,0.6828656432645588,0.20013885465812267,0.0,0.03913676853742694,0.07785873353989156,32664.842105263157,36379.8,0.0,35570.0,35381.5,40508.26315789474,0.0,1060.8775510204082,620632.0,181899.0,0.0,35570.0,70763.0,769657.0,0.0,51983.0
08-15-2013 11:06:21,58.97435897435898,41.02564102564102,0.0,0.0,0.0,0.0,23,16,0,0,0,0,0.5630038083148207,0.4369961916851793,0.0,0.0,0.0,18511.565217391304,20654.625,0.0,0.0,0.0,20270.714285714286,0.0,758.0612244897959,425766.0,330474.0,0.0,0.0,0.0,141895.0,0.0,37145.0
08-15-2013 11:06:48,59.375,37.5,0.0,3.125,0.0,0.0,19,12,0,1,0,0,0.6459692070898703,0.3394014816835276,0.0,0.014629311226602113,0.0,13960.21052631579,12669.363636363636,0.0,6007.0,0.0,17645.666666666668,0.0,554.5714285714286,265244.0,139363.0,0.0,6007.0,0.0,264685.0,0.0,27174.0
08-15-2013 11:07:28,75.0,25.0,0.0,0.0,0.0,0.0,15,5,0,0,0,0,0.8275176946771838,0.1724823053228162,0.0,0.0,0.0,23157.2,18100.25,0.0,0.0,0.0,18037.956521739132,0.0,805.7551020408164,347358.0,72401.0,0.0,0.0,0.0,414873.0,0.0,39482.0
