09-13-2013 9:56:58,50.0,31.57894736842105,0.0,2.631578947368421,15.789473684210526,0.0,19,12,0,1,6,0,0.5259570926800045,0.4007627813664056,0.0,0.02412630869500099,0.04915381725858895,183348.42105263157,189600.64285714287,0.0,159798.0,54260.833333333336,0.0,0.0,4178.0204081632655,3483620.0,2654409.0,0.0,159798.0,325565.0,0.0,0.0,204723.0
09-13-2013 10:17:26,28.888888888888886,4.444444444444445,0.0,4.444444444444445,62.22222222222222,0.0,13,2,0,2,28,0,0.049037508786348036,9.40390338685928E-4,0.0,0.0970833989271389,0.8529387019478272,97239.08333333333,11188.5,0.0,1155071.0,724858.9285714285,0.0,0.0,25043.367346938776,1166869.0,22377.0,0.0,2310142.0,2.029605E7,0.0,0.0,1227125.0
09-13-2013 10:23:14,37.5,5.0,0.0,2.5,55.00000000000001,0.0,15,2,0,1,22,0,0.4543244183009653,0.061740121799756215,0.0,0.02672471124195672,0.45721074865732175,314979.0,321029.0,0.0,277920.0,216122.77272727274,329318.0,437.0,6859.959183673469,4724685.0,642058.0,0.0,277920.0,4754701.0,658636.0,0.0,336138.0
09-13-2013 10:24:54,73.17073170731707,9.75609756097561,0.0,2.4390243902439024,14.634146341463413,0.0,30,4,0,1,6,0,0.6804057859714668,0.07057669542303342,0.0,0.03827287095667619,0.21074464764882353,24925.6,19391.0,0.0,42062.0,46321.8,12587.285714285714,0.0,2053.5714285714284,747768.0,77564.0,0.0,42062.0,231609.0,88111.0,0.0,100625.0
09-13-2013 10:26:24,62.857142857142854,11.428571428571429,0.0,2.857142857142857,22.857142857142858,0.0,22,4,0,1,8,0,0.6298727576206986,0.12661575177927467,0.0,3.844959571875522E-4,0.24312699464283913,25540.68181818182,28237.75,0.0,343.0,30984.0,25838.222222222223,50156.0,1791.1224489795918,561895.0,112951.0,0.0,343.0,216888.0,232544.0,0.0,87765.0
09-13-2013 10:29:13,65.625,9.375,0.0,6.25,18.75,0.0,21,3,0,2,6,0,0.6175822090469021,0.11718204752627864,0.0,0.06977443411967862,0.1954613093071406,121188.33333333333,160962.66666666666,0.0,143764.5,134244.0,138616.41666666666,0.0,3444.816326530612,2544955.0,482888.0,0.0,287529.0,805464.0,1663397.0,0.0,168796.0
09-13-2013 10:30:00,82.14285714285714,7.142857142857142,0.0,3.571428571428571,7.142857142857142,0.0,23,2,0,1,2,0,0.8235504626031854,0.06702842400475555,0.0,0.02573478215949366,0.08368633123256534,23913.434782608696,22382.5,0.0,17187.0,27945.0,30865.583333333332,2164.5,907.8367346938776,550009.0,44765.0,0.0,17187.0,55890.0,370387.0,0.0,44484.0
09-13-2013 10:31:10,65.21739130434783,8.695652173913043,0.0,0.0,26.08695652173913,0.0,15,2,0,0,6,0,0.6209898501057524,0.13832233135442312,0.0,0.0,0.24068781853982454,39127.86666666667,65366.5,0.0,0.0,37913.666666666664,30319.619047619046,484.0,1421.5510204081634,586918.0,130733.0,0.0,0.0,227482.0,636712.0,0.0,69656.0
09-13-2013 10:32:49,42.857142857142854,14.285714285714285,0.0,0.0,42.857142857142854,0.0,12,4,0,0,12,0,0.1823236621534494,0.14146099290780142,0.0,0.0,0.6762153449387492,11782.666666666666,27425.75,0.0,0.0,47673.181818181816,15820.941176470587,30695.5,2022.3061224489795,141392.0,109703.0,0.0,0.0,524405.0,268956.0,0.0,99093.0
09-13-2013 10:33:34,56.00000000000001,8.0,0.0,12.0,24.0,0.0,14,2,0,3,6,0,0.47847975867123016,0.001047490286354612,0.0,0.21184882035541588,0.30862393068699934,18130.923076923078,258.0,0.0,34786.0,25338.333333333332,12295.052631578947,17343.5,883.6122448979592,235702.0,516.0,0.0,104358.0,152030.0,233606.0,0.0,43297.0
