9/12/13 3:10 PM,50,2.173913043,0,4.347826087,43.47826087,0,23,1,0,2,20,0,0.493248597,0.014347969,0,0.028809543,0.463593892,138747.9565,92828,0,93195.5,157860.2105,0,0,6251.897959,3191203,92828,0,186391,2999344,0,0,306343
9/12/13 3:26 PM,31.25,0,0,4.166666667,64.58333333,0,15,0,0,2,31,0,0.369361902,0,0,0.04493142,0.585706678,813719.7333,0,0,742393.5,645168.1667,0,0,18550.89796,1.22E+07,0,0,1484787,1.94E+07,0,0,908994
9/12/13 3:27 PM,64.86486486,5.405405405,0,2.702702703,27.02702703,0,24,2,0,1,10,0,0.54711629,0.020172888,0,6.00E-04,0.432110599,37980.08333,16804.5,0,1000,79990.77778,56043.63636,0,2179.836735,911522,33609,0,1000,719917,616480,0,106812
9/12/13 3:29 PM,53.33333333,26.66666667,0,0,20,0,16,8,0,0,6,0,0.475485905,0.145208084,0,0,0.379306011,20097.125,12274.875,0,0,51302.2,25730.17647,0,1891.877551,321554,98199,0,0,256511,437413,0,92702
9/12/13 3:31 PM,76,8,0,0,16,0,19,2,0,0,4,0,0.74041879,0.015278473,0,0,0.244302737,24988.31579,4898.5,0,0,39163.5,28781.7,12765,1892.530612,474778,9797,0,0,156654,575634,0,92734
9/12/13 3:31 PM,66.66666667,14.81481481,0,11.11111111,7.407407407,0,18,4,0,3,2,0,0.62980887,0.117593869,0,0.141834979,0.110762283,21182.17647,16808.75,0,27031.66667,31664.5,20853.52381,0,779.3469388,360097,67235,0,81095,63329,437924,0,38188
9/12/13 3:33 PM,67.85714286,7.142857143,0,3.571428571,21.42857143,0,19,2,0,1,6,0,0.700590205,0.077757824,0,4.85E-04,0.221166738,79562.15789,83890,0,1047,79536.16667,84799.6,90312,2052.918367,1511681,167780,0,1047,477217,1271994,0,100593
9/12/13 3:34 PM,83.33333333,8.333333333,0,0,8.333333333,0,20,2,0,0,2,0,0.867414964,0.040584372,0,0,0.092000664,19335.2,9046.5,0,0,20507.5,27162.88235,1492.5,850.4285714,386704,18093,0,0,41015,461769,0,41671
9/12/13 3:34 PM,50,0,0,0,50,0,11,0,0,0,11,0,0.490837238,0,0,0,0.509162762,18111.09091,0,0,0,20666,9264.961538,0,1189.673469,199222,0,0,0,206660,240889,0,58294
9/12/13 3:36 PM,64,0,0,0,36,0,16,0,0,0,9,0,0.573290679,0,0,0,0.426709321,11121.875,0,0,0,14716.77778,16472.35,1219,494.877551,177950,0,0,0,132451,329447,0,24249
