09-15-2013 15:38:06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, , , , null
09-15-2013 15:40:47, 60.71428571428571, 0.0, 0.0, 0.0, 3.571428571428571, 35.714285714285715, 0.0, 0, -1, , , , null
09-15-2013 15:43:35, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, -1, , , , null
09-15-2013 16:06:38, 4.878048780487805, 0.0, 0.0, 0.0, 12.195121951219512, 82.92682926829268, 0.0, 0, 1, design, Surmountable, Asked for help, [Java Simple GUI Programming Examples - How to draw a solid rectange using GUI?	http://www.tutorialspoint.com/javaexamples/gui_solid.htm]
09-15-2013 16:09:10, 45.0, 0.0, 0.0, 17.5, 2.5, 35.0, 0.0, 0, -1, , , , null
09-15-2013 16:09:33, 48.888888888888886, 0.0, 0.0, 51.11111111111111, 0.0, 0.0, 0.0, 0, -1, , , , null
09-15-2013 16:09:48, 48.888888888888886, 0.0, 0.0, 51.11111111111111, 0.0, 0.0, 0.0, 0, -1, , , , null
09-15-2013 16:10:08, 75.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0, -1, , , , null
09-15-2013 16:10:19, 37.5, 0.0, 0.0, 62.5, 0.0, 0.0, 0.0, 0, -1, , , , null
09-15-2013 16:11:21, 25.0, 0.0, 0.0, 47.5, 10.0, 17.5, 0.0, 0, -1, , , , null
09-15-2013 16:11:46, 46.666666666666664, 0.0, 0.0, 48.888888888888886, 2.2222222222222223, 2.2222222222222223, 0.0, 0, -1, , , , null
09-15-2013 16:12:22, 14.285714285714285, 0.0, 0.0, 71.42857142857143, 4.761904761904762, 9.523809523809524, 0.0, 0, -1, , , , null
09-15-2013 16:12:43, 26.08695652173913, 0.0, 0.0, 73.91304347826086, 0.0, 0.0, 0.0, 0, -1, , , , null
09-15-2013 16:13:06, 78.26086956521739, 0.0, 0.0, 21.73913043478261, 0.0, 0.0, 0.0, 0, -1, , , , null
09-15-2013 16:13:28, 41.02564102564102, 0.0, 0.0, 53.84615384615385, 0.0, 5.128205128205128, 0.0, 0, -1, , , , null
09-15-2013 16:14:27, 20.51282051282051, 0.0, 0.0, 61.53846153846154, 2.564102564102564, 15.384615384615385, 0.0, 0, -1, , , , null
09-15-2013 16:15:08, 57.49999999999999, 0.0, 0.0, 37.5, 5.0, 0.0, 0.0, 0, -1, , , , null
09-15-2013 16:15:38, 47.368421052631575, 0.0, 0.0, 42.10526315789473, 0.0, 10.526315789473683, 0.0, 0, -1, , , , null
09-15-2013 16:16:08, 25.581395348837212, 0.0, 0.0, 65.11627906976744, 0.0, 9.30232558139535, 0.0, 0, -1, , , , null
09-15-2013 16:16:31, 28.205128205128204, 0.0, 0.0, 61.53846153846154, 0.0, 10.256410256410255, 0.0, 0, -1, , , , null
09-15-2013 16:16:51, 37.77777777777778, 0.0, 0.0, 53.333333333333336, 0.0, 8.88888888888889, 0.0, 0, -1, , , , null
09-15-2013 16:17:17, 30.23255813953488, 0.0, 0.0, 60.46511627906976, 0.0, 9.30232558139535, 0.0, 0, -1, , , , null
